date,action,symbol,price,quantity,reason,predicted_return,partial_ratio,hold_days
20230627,buy,002599.SZ,8.55,3122.002582656239,open,19.71228790283203,,
20230628,sell,002992.SZ,56.08,241.9985616792841,short_trend_break_2x,,1.0,4.0
20230629,buy,002654.SZ,8.14,3292.131849148416,open,26.123842239379883,,
20230629,sell,603196.SH,19.9,652.6144438582958,short_trend_break_2x,,1.0,9.0
20230630,sell,002599.SZ,9.05,1561.0012913281196,take_profit,,0.5,4.0
20230703,buy,600601.SH,2.84,9467.528662190505,open,8.83978271484375,,
20230703,sell,002599.SZ,8.94,1561.0012913281196,short_trend_break_2x,,1.0,5.0
20230704,sell,600854.SH,5.48,2467.3612269481832,take_profit,,0.5,7.0
20230705,buy,002919.SZ,41.36,657.8683011413568,open,8.900470733642578,,
20230705,sell,600854.SH,5.36,2467.3612269481832,short_trend_break_2x,,1.0,8.0
20230706,sell,600601.SH,3.26,4733.764331095253,take_profit,,0.5,4.0
20230710,buy,600129.SH,55.99,493.7115322092647,open,9.844956398010254,,
20230710,sell,002919.SZ,40.41,657.8683011413568,stop_loss,,1.0,4.0
20230711,buy,600501.SH,15.65,1758.2059045199533,open,7.545065879821777,,
20230711,sell,000099.SZ,9.61,1570.2339362404991,short_trend_break_2x,,1.0,30.0
20230711,sell,600129.SH,53.96,493.7115322092647,stop_loss_next_open,,1.0,2.0
20230712,buy,603178.SH,12.08,2355.0380799624418,open,9.319927215576172,,
20230712,sell,600501.SH,15.26,1758.2059045199533,stop_loss,,1.0,2.0
20230713,buy,002329.SZ,6.45,4388.693048147171,open,10.336074829101562,,
20230713,sell,002654.SZ,10.9,1646.065924574208,take_profit,,0.5,11.0
20230714,buy,603767.SH,12.4,2360.2312601171284,open,10.159247398376465,,
20230717,sell,603178.SH,12.0,2355.0380799624418,short_trend_break_2x,,1.0,4.0
20230718,buy,002962.SZ,13.75,2125.6802590816233,open,10.31771183013916,,
20230719,sell,603767.SH,14.96,1180.1156300585642,take_profit,,0.5,4.0
20230720,sell,002962.SZ,13.05,2125.6802590816233,stop_loss,,1.0,3.0
20230721,buy,603118.SH,12.04,2452.473699061816,open,13.216479301452637,,
20230725,sell,603767.SH,13.19,1180.1156300585642,short_trend_break_2x,,1.0,8.0
20230726,buy,000037.SZ,11.09,2696.4855227197722,open,7.05032205581665,,
20230726,sell,002654.SZ,10.23,1646.065924574208,short_trend_break_2x,,1.0,20.0
20230726,sell,603118.SH,11.25,2452.473699061816,stop_loss,,1.0,4.0
20230727,buy,603000.SH,28.95,1071.7463407792648,open,10.796113967895508,,
20230727,sell,002329.SZ,6.59,2194.3465240735854,take_profit,,0.5,11.0
20230728,sell,002329.SZ,6.6,2194.3465240735854,short_trend_break_2x,,1.0,12.0
20230728,sell,000037.SZ,10.49,2696.4855227197722,stop_loss,,1.0,3.0
20230731,buy,600769.SH,9.58,3225.5744782362935,open,15.082756042480469,,
20230731,buy,600141.SH,24.5,1261.265449040967,open,10.547547340393066,,
20230801,sell,600141.SH,24.03,1261.265449040967,stop_loss_next_open,,1.0,2.0
20230802,buy,605589.SH,23.16,1329.121094529095,open,8.47592544555664,,
20230802,sell,600769.SH,9.13,3225.5744782362935,short_trend_break_2x,,1.0,3.0
20230803,buy,600463.SH,9.85,3095.7620971439924,open,4.6299967765808105,,
20230807,sell,600463.SH,9.43,3095.7620971439924,short_trend_break_2x,,1.0,3.0
20230808,buy,603348.SH,49.04,616.5010734239034,open,4.79257869720459,,
20230808,sell,605589.SH,22.73,1329.121094529095,stop_loss,,1.0,5.0
20230809,buy,000809.SZ,3.98,7568.077308733886,open,4.678459167480469,,
20230809,sell,603000.SH,30.73,535.8731703896324,take_profit,,0.5,10.0
20230809,sell,603348.SH,48.12,616.5010734239034,stop_loss,,1.0,2.0
20230810,buy,002652.SZ,2.84,10631.139946070105,open,7.912153720855713,,
20230810,buy,000656.SZ,2.16,13977.980299462544,open,6.4564595222473145,,
20230810,sell,603000.SH,29.9,535.8731703896324,short_trend_break_2x,,1.0,11.0
20230810,sell,000809.SZ,3.91,7568.077308733886,stop_loss_next_open,,1.0,2.0
20230811,buy,000838.SZ,4.37,6929.90618641147,open,8.350996017456055,,
20230811,sell,600601.SH,3.56,4733.764331095253,short_trend_break_2x,,1.0,30.0
20230814,buy,002500.SZ,6.42,4956.261850253415,open,5.8645734786987305,,
20230814,sell,000838.SZ,4.05,6929.90618641147,stop_loss_next_open,,1.0,2.0
20230815,buy,002654.SZ,9.93,3157.421857915421,open,12.260108947753906,,
20230815,sell,000656.SZ,2.15,13977.980299462544,short_trend_break_2x,,1.0,4.0
20230816,sell,002652.SZ,3.25,5315.5699730350525,take_profit,,0.5,5.0
20230816,sell,002654.SZ,9.53,3157.421857915421,stop_loss_next_open,,1.0,2.0
20230817,buy,600683.SH,7.08,4452.03111951542,open,9.499335289001465,,
20230817,buy,600191.SH,6.36,4956.034642479429,open,6.254312992095947,,
20230818,sell,002500.SZ,6.43,2478.1309251267076,take_profit,,0.5,5.0
20230818,sell,600191.SH,6.1,4956.034642479429,stop_loss,,1.0,2.0
20230821,buy,600468.SH,5.9,5299.582389658522,open,11.401296615600586,,
20230821,sell,002500.SZ,6.26,2478.1309251267076,short_trend_break_2x,,1.0,6.0
20230822,buy,000014.SZ,13.48,2307.9885349972496,open,8.707871437072754,,
20230823,sell,600468.SH,5.68,5299.582389658522,stop_loss,,1.0,3.0
20230824,buy,601555.SH,8.48,3641.4700592725394,open,8.558581352233887,,
20230824,sell,002652.SZ,2.77,5315.5699730350525,short_trend_break_2x,,1.0,11.0
